text,label
"Mỗi ngày, em chỉ muốn ở trong phòng, tắt điện thoại và không muốn tiếp xúc với thế giới bên ngoài. Cảm giác như mọi thứ đều quá nặng nề và không còn gì vui vẻ nữa,", 3
"Đôi khi, trước những tình huống mới mẻ, em cảm thấy hơi lo lắng. Nhưng sau một lúc, em lại tự tạo ra sự yên bình cho mình,", 1
"Mỗi khi phải nói trước đám đông hoặc gặp gỡ người lạ, tim em đập nhanh và tay chân lạnh buốt. Điều này làm cho em mất tự tin và tránh né mọi người,", 2
"Thực sự, mỗi lần đi ra ngoài, em đều cảm thấy như có ai đó đang theo dõi mình. Lo sợ đến mức em không dám ra khỏi nhà nếu không có ai đi cùng,", 3
"Dạo gần đây, em thấy mệt mỏi dù chỉ mới bắt đầu một ngày mới. Mọi công việc nhỏ nhất cũng trở nên khó khăn hơn,", 1
"Mỗi ngày, sau giờ học hay làm việc, em chỉ muốn nằm xuống và không làm gì cả. Cảm giác như đang mất hết năng lượng và không muốn gặp ai,", 2
"Thực sự, em cảm thấy kiệt sức. Dù chưa làm gì cả, nhưng mỗi sáng thức dậy, em lại thấy mệt mỏi như đã trải qua một ngày dài. Em không biết phải làm sao,", 3
"Thỉnh thoảng, em nghĩ lại về những chuyện cũ và cảm thấy hơi buồn. Nhưng sau một lúc, em lại quên mất và tiếp tục công việc của mình,", 1
"Những chuyện đã qua trong quá khứ khiến em mất ngủ mỗi đêm. Em thường tránh né không nói về nó và cảm thấy không yên,", 2
"Mỗi khi nhớ lại sự việc đau lòng từ trước, em thường phải khóc và cảm thấy mất kiểm soát. Em cảm thấy mình không thể vượt qua được và cần sự giúp đỡ,", 3
"Dạo này em thấy mình hơi buồn và không muốn tiếp xúc với ai.", 1
"Hầu hết thời gian, em cảm thấy buồn và mất hứng thú với mọi thứ. Em bắt đầu tránh né bạn bè và gia đình.", 2
"Mỗi ngày em thấy như một gánh nặng. Em không còn muốn tiếp tục nữa, mọi thứ đều tối tăm và vô nghĩa.", 3
"Đôi khi, trước khi ra khỏi nhà, em cảm thấy lo lắng một chút.", 1
"Gần đây, em thường cảm thấy tim đập nhanh và lo lắng không rõ lý do, khó tập trung vào công việc.", 2
"Em cảm thấy lo lắng đến mức không thể đi ra ngoài hay gặp ai. Mỗi lần điện thoại reo, lòng em đập thình thịch và muốn trốn tránh mọi người.", 3
"Sau mỗi ngày học, em thấy mệt mỏi và cần nghỉ ngơi.", 1
"Em thường xuyên cảm thấy kiệt sức với công việc và học tập. Cảm giác như không còn năng lượng cho ngày mới.", 2
"Em cảm thấy hoàn toàn mất kiểm soát với cuộc sống, cảm giác mình đang chìm sâu trong bể tuyệt vọng và không thể thoát ra.", 3
"Khi nghe một tiếng động lớn, em nhớ lại một chút về những sự kiện không vui trước đây.", 1
"Những giấc mơ về quá khứ ám ảnh em hầu như mỗi đêm, và em thường thức dậy với cảm giác lo sợ.", 2
"Em không thể ngăn những hình ảnh kinh hoàng từ quá khứ xuất hiện trong tâm trí. Em cảm thấy mình đang sống lại những giây phút ấy, mỗi lúc mỗi phút.", 3
"Dạo này, em thấy hơi buồn. Không biết tại sao, chỉ là đôi lúc không muốn làm gì cả,", 1
"Thỉnh thoảng, em cảm thấy lòng mình trống trải và mất hứng thú với mọi thứ. Đôi lúc muốn ở một mình, không muốn tiếp xúc ai,", 2
"Mỗi ngày em cảm thấy như mình đang chìm trong bóng tối. Không còn niềm vui, không còn muốn gặp ai, chỉ muốn biến mất,", 3
"Thỉnh thoảng, trước khi đi ngủ, em cảm thấy lo lắng. Không rõ vì điều gì, chỉ là cảm giác căng thẳng một chút,", 1
"Gần đây, mỗi khi phải đối diện với áp lực, tim em đập nhanh và em thấy khó thở. Đôi khi không muốn ra khỏi nhà vì sợ sẽ gặp chuyện không mong muốn,", 2
"Em luôn cảm thấy lo sợ và hoảng loạn. Những cảm giác này khiến em không thể tập trung vào việc gì, và em thậm chí còn sợ đụng đến người khác,", 3
"Dạo gần đây, em cảm thấy hơi mệt mỏi với việc học. Có lẽ chỉ cần một chút nghỉ ngơi là ổn,", 1
"Mỗi buổi chiều, sau khi học xong, em cảm thấy kiệt sức. Dù muốn, nhưng đôi lúc em chỉ muốn bỏ cuộc vì cảm thấy mình không còn sức lực,", 2
"Em thực sự cảm thấy không thể tiếp tục nữa. Mỗi ngày, mỗi giờ, chỉ là áp lực và stress. Em muốn tìm một lối thoát,", 3
"Đôi lúc, em nhớ về một số chuyện không vui trong quá khứ. Nhưng rồi em cũng nhanh chóng quên đi,", 1
"Có những lúc, một tiết tấu nhạc hay mùi nước hoa cũ có thể khiến em nhớ về những kỷ niệm không vui. Em cảm thấy buồn và lo sợ mỗi khi nhớ lại,", 2
"Những ký ức khủng khiếp từ quá khứ không ngừng ám ảnh em. Em thấy mình không thể thoát khỏi chúng, và đôi khi muốn gào thét lên vì nỗi đau,", 3
"Dạo này, em thấy mình hơi buồn. Không biết tại sao, chỉ cảm thấy không vui như mọi ngày thôi,", 1
"Em cảm thấy mệt mỏi quá, mỗi lần ngồi học hay làm gì đó, lòng chỉ muốn bỏ cuộc. Em thực sự không biết mình đang làm gì nữa,", 2
"Mỗi ngày đối diện với bản thân trong gương, em chỉ muốn khóc. Em cảm thấy chẳng có lý do gì để tiếp tục sống nữa,", 3
"Đôi khi, em cảm thấy hơi lo lắng khi phải ra ngoài gặp bạn bè. Em chỉ muốn tránh xa mọi người một chút thôi,", 1
"Mỗi lần điện thoại reo hay có ai đến nhà, tim em đập nhanh và khó thở. Em thấy mình không thể kiểm soát được cảm giác này,", 2
"Em sợ mỗi lần phải ra khỏi nhà, cảm giác như có ai đó đang theo dõi em. Đôi khi em chỉ muốn ẩn mình và không ai tìm thấy,", 3
"Dạo này, em thấy mình hơi mệt mỏi với công việc và học tập. Cần một chút thời gian nghỉ ngơi,", 1
"Mỗi ngày, em cảm thấy mình chạy đua với thời gian và công việc. Cảm giác kiệt sức và không biết bao giờ mới dừng lại,", 2
"Em cảm thấy mình đang đứng trước bờ vực, không còn sức lực để tiếp tục. Mọi thứ đè nén em và em không biết làm gì cả,", 3
"Đôi khi, em nghĩ về những chuyện không vui đã qua và cảm thấy buồn một chút,", 1
"Quá khứ luôn ám ảnh em, mỗi lần nhớ lại em đều cảm thấy đau lòng và khó chịu,", 2
"Em không thể ngủ được mỗi đêm vì hình ảnh và tiếng động từ quá khứ. Em cảm thấy mình không thể thoát ra khỏi những kỷ niệm đó,", 3
"Dạo này, em thấy mình hơi buồn. Không biết tại sao, chỉ cảm thấy không vui như mọi ngày thôi,", 1
"Em cảm thấy mệt mỏi quá, mỗi lần ngồi học hay làm gì đó, lòng chỉ muốn bỏ cuộc. Em thực sự không biết mình đang làm gì nữa,", 2
"Mỗi ngày đối diện với bản thân trong gương, em chỉ muốn khóc. Em cảm thấy chẳng có lý do gì để tiếp tục sống nữa,", 3
"Đôi khi, em cảm thấy hơi lo lắng khi phải ra ngoài gặp bạn bè. Em chỉ muốn tránh xa mọi người một chút thôi,", 1
"Mỗi lần điện thoại reo hay có ai đến nhà, tim em đập nhanh và khó thở. Em thấy mình không thể kiểm soát được cảm giác này,", 2
"Em sợ mỗi lần phải ra khỏi nhà, cảm giác như có ai đó đang theo dõi em. Đôi khi em chỉ muốn ẩn mình và không ai tìm thấy,", 3
"Dạo này, em thấy mình hơi mệt mỏi với công việc và học tập. Cần một chút thời gian nghỉ ngơi,", 1
"Mỗi ngày, em cảm thấy mình chạy đua với thời gian và công việc. Cảm giác kiệt sức và không biết bao giờ mới dừng lại,", 2
"Em cảm thấy mình đang đứng trước bờ vực, không còn sức lực để tiếp tục. Mọi thứ đè nén em và em không biết làm gì cả,", 3
"Đôi khi, em nghĩ về những chuyện không vui đã qua và cảm thấy buồn một chút,", 1
"Quá khứ luôn ám ảnh em, mỗi lần nhớ lại em đều cảm thấy đau lòng và khó chịu,", 2
"Em không thể ngủ được mỗi đêm vì hình ảnh và tiếng động từ quá khứ. Em cảm thấy mình không thể thoát ra khỏi những kỷ niệm đó,", 3
"Dạo này, em hay buồn một mình, nhưng chỉ là đôi khi thôi. Có lúc vẫn vui vẻ với bạn bè,", 1
"Thực sự, em thấy mình mất hứng thú với mọi thứ, không muốn gặp ai, không muốn làm gì cả. Chắc có lẽ do stress với việc học,", 2
"Em cảm thấy trong trắng và tuyệt vọng hoàn toàn. Mọi thứ đều mất ý nghĩa, và em không thể nhớ lần cuối cười là khi nào,", 3
"Đôi khi em cảm thấy lo lắng khi phải ra ngoài gặp mọi người, nhưng nếu chuẩn bị tinh thần trước thì cũng ổn,", 1
"Mỗi lần phải nghĩ đến việc gì đó mới, lòng em đập nhanh và muốn tránh xa nó. Em không biết tại sao lại thế,", 2
"Hằng ngày, em luôn cảm thấy lo sợ, dù ở nhà hay ở trường. Cảm giác như có cái gì đó đe dọa mình,", 3
"Dạo này em thấy hơi mệt mỏi với việc học và làm việc nhóm, nhưng nghỉ ngơi một chút là ổn lại,", 1
"Cảm giác như đang bị ngạt bởi mọi việc, không thể nào đuổi kịp. Em chỉ muốn một khoảng lặng để thở,", 2
"Mọi ngày đều như một trận chiến với bản thân. Em không biết mình còn đủ sức chịu đựng bao lâu nữa,", 3
"Thỉnh thoảng, em nhớ lại những chuyện xưa và cảm thấy buồn một chút, nhưng sau đó em vẫn tiếp tục cuộc sống,", 1
"Những ký ức về quá khứ khiến em mất ngủ nhiều đêm. Em cảm thấy khó khăn khi tiếp xúc với mọi người vì sợ họ nhắc lại,", 2
"Mỗi ngày, những hình ảnh và âm thanh từ quá khứ ám ảnh em, làm cho em không thể tiếp tục cuộc sống bình thường,", 3
"Dạo này, sau khi học xong, em thường muốn nằm im một mình trong phòng. Không buồn, nhưng cũng không vui. Cảm giác như mất hứng thú với mọi thứ,", 1
"Hằng ngày, em cảm thấy lo lắng về bài tập và kiểm tra. Mỗi lần nhận bài mới, lòng em lại đập nhanh và khó thở một chút. Đôi khi, không muốn đụng đến sách vở nữa,", 2
"Thực sự, em cảm thấy mình đang sụp đổ. Mỗi buổi sáng tỉnh dậy, cảm giác như một gánh nặng trên vai. Không muốn nói chuyện với ai, chỉ muốn khóc mỗi khi nghĩ về cuộc sống này,", 3
"Mỗi lần có bài tập nhóm hay dự án lớn, em cảm thấy mệt mỏi. Em thấy mình đang phải cố gắng nhiều hơn bình thường để hoàn thành. Đôi lúc, chỉ muốn nghỉ ngơi thôi,", 1
"Cảm giác như mình đang chạy trong một cuộc đua không dừng lại. Ngày nào em cũng thấy mệt mỏi và kiệt sức, dù chỉ mới bắt đầu ngày. Cảm giác như không thể tiếp tục nữa,", 2
"Mỗi ngày, em đều cảm thấy kiệt sức đến mức không thể làm gì cả. Mất hết động lực, không thể tập trung, và thậm chí không muốn tiếp tục sống như thế này nữa. Em cảm thấy mình cần giúp đỡ,", 3
"Em vẫn thường nhớ về những chuyện không vui từ hồi cấp 2. Đôi khi, chỉ cần một bài hát hay mùi vị quen thuộc, tâm trí em lại quay về quá khứ đó,", 1
"Những ký ức về lần bị bắt nạt trước đây luôn ám ảnh em. Mỗi lần đóng mắt, em lại thấy những hình ảnh đó. Em thấy mình khó chịu và lo sợ mỗi khi nghĩ về quá khứ,", 2
"Em không thể ngủ được mỗi đêm vì những ác mộng về quá khứ. Cảm giác như mình đang bị mắc kẹt trong những ký ức đau lòng và không thể thoát ra. Em cảm thấy rất cần ai đó giúp mình,", 3
"Dạo này, sau khi học xong, em thường muốn nằm im một mình trong phòng. Không buồn, nhưng cũng không vui. Cảm giác như mất hứng thú với mọi thứ,", 1
"Hằng ngày, em cảm thấy lo lắng về bài tập và kiểm tra. Mỗi lần nhận bài mới, lòng em lại đập nhanh và khó thở một chút. Đôi khi, không muốn đụng đến sách vở nữa,", 2
"Thực sự, em cảm thấy mình đang sụp đổ. Mỗi buổi sáng tỉnh dậy, cảm giác như một gánh nặng trên vai. Không muốn nói chuyện với ai, chỉ muốn khóc mỗi khi nghĩ về cuộc sống này,", 3
"Mỗi lần có bài tập nhóm hay dự án lớn, em cảm thấy mệt mỏi. Em thấy mình đang phải cố gắng nhiều hơn bình thường để hoàn thành. Đôi lúc, chỉ muốn nghỉ ngơi thôi,", 1
"Cảm giác như mình đang chạy trong một cuộc đua không dừng lại. Ngày nào em cũng thấy mệt mỏi và kiệt sức, dù chỉ mới bắt đầu ngày. Cảm giác như không thể tiếp tục nữa,", 2
"Mỗi ngày, em đều cảm thấy kiệt sức đến mức không thể làm gì cả. Mất hết động lực, không thể tập trung, và thậm chí không muốn tiếp tục sống như thế này nữa. Em cảm thấy mình cần giúp đỡ,", 3
"Em vẫn thường nhớ về những chuyện không vui từ hồi cấp 2. Đôi khi, chỉ cần một bài hát hay mùi vị quen thuộc, tâm trí em lại quay về quá khứ đó,", 1
"Những ký ức về lần bị bắt nạt trước đây luôn ám ảnh em. Mỗi lần đóng mắt, em lại thấy những hình ảnh đó. Em thấy mình khó chịu và lo sợ mỗi khi nghĩ về quá khứ, em luôn cố gắng để quên đi nó, nhưng nó vẫn luôn văng vẳng trong đầu em",2
"Em không thể ngủ được mỗi đêm vì những ác mộng về quá khứ. Cảm giác như mình đang bị mắc kẹt trong những ký ức đau lòng và không thể thoát ra. Em cảm thấy rất cần ai đó giúp mình,", 3
"Dạo này, em hay cảm thấy buồn buồn. Chẳng biết tại sao, chỉ thấy lòng trống trải khi buổi chiều tới,", 1
"Mỗi lần phải làm bài tập hay chuẩn bị cho một bài thuyết trình, lòng em lại thấy căng thẳng. Cảm giác luôn lo sợ mình làm sai điều gì đó,", 1
"Tuần này, em thấy mệt với công việc của mình. Cảm giác như không có động lực để tiếp tục nữa,", 1
"Có một sự kiện hồi nhỏ mà em không thể quên. Dù biết rằng nó đã qua, nhưng đôi khi em vẫn cảm thấy buồn khi nghĩ về nó,", 1
"Gần đây, em thường thức đêm, suy nghĩ về tương lai và cảm thấy không biết mình đang đi đâu. Em cảm giác mất hết niềm vui trong cuộc sống này,", 2
"Em cảm thấy stress hầu như mỗi ngày. Lo sợ về mọi thứ, từ việc học cho đến mối quan hệ với bạn bè. Đôi khi, em chỉ muốn trốn tránh tất cả,", 2
"Mỗi ngày đi làm, em cảm giác như đang chật vật. Áp lực công việc càng ngày càng nặng nề và em không biết mình còn chịu nổi bao lâu nữa,", 2
"Em vẫn ám ảnh bởi một sự kiện từ nhiều năm trước. Mỗi khi nhắc đến, lòng em đau đớn, cảm giác như vết thương ấy chưa bao giờ lành lặn,", 2
"Thời gian gần đây, em cảm thấy cuộc sống này không còn ý nghĩa gì nữa. Em mất hết hy vọng, thậm chí cảm giác muốn từ bỏ tất cả,", 3
"Mỗi ngày, em luôn cảm thấy lo âu đến mức không thể kiểm soát. Em sợ đi ra ngoài, sợ gặp mọi người và thậm chí cảm thấy không an toàn trong chính ngôi nhà của mình,", 3
"Em hoàn toàn kiệt sức với công việc. Cảm giác như mình đang bị đốt cháy từ bên trong và không còn khả năng tiếp tục nữa,", 3
"Quá khứ kinh hoàng của em không ngừng ám ảnh. Em tỉnh giấc từ những cơn ác mộng mỗi đêm, cảm giác như không thể thoát khỏi những hình ảnh đó,", 3
"Tôi không biết tại sao…có lẽ là vì tôi cảm thấy mẹ tôi hay gắt gỏng tôi dù nó không phải là chuyện lớn. Tôi là một người lớn sống trong nhà của mẹ. Ở các nước của chúng tôi, điều này không phải là hiếm, vì tôi là người trả tiền cho các chi phí sinh hoạt. Tôi, em gái tôi và mẹ tôi. Tôi đã bị tách biệt khỏi nhà của mình. Tôi chỉ không muốn làm bất cứ điều gì. Nó giống như tôi bị ép buộc phải cho, cho và cho. Tôi rất bất biết ơn vì tôi có một mái nhà sống, và vẫn thế… Cha vắng mặt trong cuộc sống của tôi và tôi phải đối phó với mọi tình huống khó khăn một mình. Nó không phải là chuyện lớn nhưng tôi vẫn cảm thấy căng thẳng tinh thần vì tất cả điều này. Tôi cần biết chuyện gì sai ở đây, và phần nào tôi đã bỏ qua.", 3
"So I recently had an exam I was not ready for at all - did not study due to personal issue but the day before the exam at about 9pm. I got some adderall from a friend and took it (it says 30 on it so I’m guessing 30mg). I have trouble focusing and staying productive - always end up really distracted or incapable of retaining anything i study but Jesus I took that pill and by 2am I had memorized and understood every concept I needed for the exam. I studied the anatomy of the ear, and about 5 chapters worth of work, which usually would have taken me weeks. I’ve taken it again today. I scored a 98 on the exam and I’m trying to convince myself to not take it again because of everything I’ve read about it, but why? Why should I not? I’ve never felt more alive. My friends say I look better, I’m speaking more fluently/confidently. I feel more confident, I drive better, I see more, I feel like I’ve been looking at the world and it’s so dull but not anymore, i finally want to leave my room, talk to people, look at the goddamn grass and smell some dogshit while I walk in the park. I feel f*cking powerful. I don’t feel the need to eat so much to make myself feel better, I feel in control of my actions. I’m Indian, I can’t see a psychiatrist because my family doesn’t believe or understand the whole aspect of mental health.", 2
"Vì một vấn đề cá nhân nên tôi không học được gì cho kỳ thi gần đây - tôi không học gì cả nhưng vào khoảng 9 giờ tối trước ngày thi. Tôi có mượn một viên thuốc adderall từ một người bạn và uống nó (trên viên thuốc có ghi số 30 nên tôi đoán là 30mg). Tôi có khó khăn trong việc tập trung và duy trì năng suất - luôn bị phân tâm hoặc không thể nhớ được bất cứ điều gì tôi học nhưng Chúa ơi tôi uống viên thuốc đó và vào lúc 2 giờ sáng tôi đã ghi nhớ và hiểu được mọi khái niệm cần thiết cho kỳ thi. Tôi học về giải phẫu của tai, và khoảng 5 chương học, điều mà thường mất tôi hàng tuần. Tôi đã uống nó lại hôm nay. Tôi đạt được 98 điểm trong kỳ thi và tôi đang cố thuyết phục bản thân không uống nó nữa vì tất cả những điều tôi đã đọc về nó, nhưng tại sao? Tại sao tôi không nên? Tôi chưa bao giờ cảm thấy sống động hơn. Bạn bè của tôi nói rằng tôi trông tốt hơn, tôi nói chuyện trôi chảy/hay hơn. Tôi cảm thấy tự tin hơn, tôi lái xe tốt hơn, tôi nhìn thấy nhiều hơn, tôi cảm thấy như mình đã nhìn thế giới và nó rất nhạt nhòa nhưng không phải nữa, tôi cuối cùng muốn rời khỏi phòng của mình, nói chuyện với mọi người, nhìn vào cỏ xanh và ngửi mùi phân chó khi đi bộ trong công viên. Tôi cảm thấy mạnh mẽ. Tôi không còn cảm thấy cần ăn nhiều để làm cho bản thân cảm thấy thoải mái, tôi cảm thấy kiểm soát được hành động của mình. Tôi là người Ấn Độ, tôi không thể gặp bác sĩ tâm thần vì gia đình của tôi không tin hoặc hiểu về khía cạnh sức khỏe tâm thần.", 2
"My life is good and I'm young, I don't know why I'm not happy. Why can't I just be happy? I'm very grateful for everything I have but I do not want to live. I was diagnosed with depression but there's no reason for me to be depressed.", 1
"Cuộc sống của tôi rất tốt và tôi còn trẻ, tôi cũng không biết tại sao tôi lại không được hạnh phúc nữa. Tại sao tôi không thể cứ hạnh phúc được chứ? Tôi cảm thấy rất hài lòng với mọi thứ tôi có nhưng tôi không muốn sống nữa. Tôi được chuẩn đoán là bị trầm cảm nhưng lại chẳng có lý do gì để tôi trầm cảm cả.", 1
"Oh well i'm getting a little overwelmed by many things, I many things to do, homeworks to group project to competitions, i feel a bit tired these days", 2
"Isn't it just feels weird that you want to die somedays? I think that too, it's like you feel tired and you just want to escape but by scuiciding is just stupid.", 1
"I feel like, alone, i mean i feel that all the time and people feel it too, but i'm like having no one with me, my parents are long gone, no loved ones, no friends beside me, just feels genuinely lonely. Well i'm getting used to it so i guess it's not a problem, just a bit of overthinking", 3
"dạo này sao sao ý ạ, em nhiều lúc có lượng andrenaline tăng cao lắm, lo lâu nhiều thứ, tăng cảnh giác, đau đầu hoa mắt ù tai, em cũng chẳng biết tại sao luôn, rất để ý tới môi trường xung quanh, như sợ rằng ai đó định đến chỗ em khiêu chiến, hoặc ai đó đang nói xấu em sau lưng vậy", 3
"I find myself not being able to stop eating sometimes. And then when I’m done, I feel like I hate myself and I end up crying most of the time. I managed to gain like 60lbs in total… and I don’t understand. Idk if I have some kind of psychological problem or what it is… I was skinny at some point. Now I not only feel fat, I AM fat, and I hate myself…I feel like I’m my worst enemy… Is this an eating disorder ? Please advise and thank you in advance..", 1
"Tôi thấy mình không thể ngừng ăn đôi khi. Và khi tôi ăn xong, tôi cảm thấy ghét bản thân và tôi thường khóc nhiều. Tôi đã tăng khoảng 60lbs tổng cộng … và tôi không hiểu. Idk nếu tôi có một số loại vấn đề tâm lý hay là gì … Tôi đã gầy vào một thời điểm nào đó. Bây giờ tôi không chỉ cảm thấy béo, TÔI BÉO, và tôi ghét bản thân … Tôi cảm thấy như tôi là kẻ thù tồi tệ nhất của mình … Đây có phải là một rối loạn ăn uống không? Xin vui lòng tư vấn và cảm ơn bạn trước …", 1
"(17m)i don’t wanna waffle like a mad man just wanna explain how i feel. i struggle to converse my emotions and i’m not a very verbal person. i never really had many friends as a kid and still don’t now. i’m happy with what i have in life i’ve never been selfish. smoking weed of course doesn't help but it’s one thing that keeps me going in life, everyday i wake up and think to myself is it even worth it, like my life has no sense of progress. where am i going with my life, at my age i shouldn’t have to worry about the things i do. dead end or not i still wanna feel human again, like why is it i can’t find the motivation or inspiration to do anything", 3
"(17m) Tôi không muốn nói nhảm như một kẻ điên, chỉ muốn giải thích cảm xúc của mình. Tôi khó thể bày tỏ cảm xúc của mình và tôi không phải là một người hay nói. Tôi chưa bao giờ có nhiều bạn bè khi còn nhỏ và bây giờ vẫn vậy. Tôi hài lòng với những gì tôi có trong cuộc sống, tôi chưa bao giờ ích kỷ. Hút cỏ dĩ nhiên không có lợi nhưng đó là một điều giúp tôi tiếp tục sống, mỗi ngày tôi thức dậy và tự hỏi liệu nó có đáng không, như cuộc đời tôi không có ý nghĩa gì. Tôi đang đi đâu với cuộc đời mình, ở tuổi của tôi tôi không nên phải lo lắng về những điều tôi làm. Dù có bế tắc hay không, tôi vẫn muốn cảm thấy mình là con người trở lại, như tại sao tôi không thể tìm được động lực hoặc cảm hứng để làm bất cứ điều gì", 3
"Ồ, bình thường thôi, mình ai mà không có lúc buồn đâu, mình có vẻ nặng hơn một chút thôi, không phải là gì đặc biệt cả. Bên cạnh đó, mình lười lắm, lâu rồi không dọn phòng, không ai đến thì thôi luôn. Nằm trên giường cả ngày, kiệt sức thì chả muốn làm gì cả" , 3
"Dạo này, tình hình của em cũng chẳng ổn lắm đâu, anh ạ. Cảm giác buồn hiện đang chiếm lấy em một chút nhiều hơn bình thường. Em cảm thấy như mọi việc đang trở nên khó khăn và nặng nề hơn mà thôi, chứ cũng không nghiêm trọng đến mức quá lo sợ. Ngoài ra, phòng em đã lâu không dọn dẹp, chả có ai đến nên em cũng lười lắm, thậm chí mất hết hứng và nằm trên giường suốt cả ngày. Nhưng không sao cả, có những ngày như vậy cũng bình thường, đúng không anh?", 3
"Hôm nay, em thấy mình thật là không muốn làm gì cả. Cảm giác như lực lượng để tiến lên làm việc đã cạn kiệt từ hôm qua. Cả buổi sáng em chỉ muốn nằm trên giường, chẳng muốn bước ra khỏi phòng,", 1
"Thôi thì, em phải tự làm điều gì đó để giảm bớt căng thẳng. Làm việc càng nhiều càng khiến em lo sợ và mệt mỏi. Có lẽ nên thử tập thể dục hoặc đi dạo, đó là cách em cảm thấy tốt hơn,", 2